WARNING: Solid "track_overlay" > Shape  > PBRAppearance "PBRAppearance" > ImageTexture : Texture image size of 'D:/用户/Lenovo/桌面/Robocup/generated/track_with_obstacle_start.png' is not a power of two: rescaling it from 3820x2600 to 4096x4096.
INFO: line_follow_transfer: Starting controller: python.exe -u line_follow_transfer.py
line_follow_transfer: camera=320x240, timestep=32ms
th=120 steer=-3.7 ex=4.60cm ang=25.0deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=6.02 R=5.88 expx=12.0
th=120 steer=10.8 ex=-9.67cm ang=40.5deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.10 R=5.50 expx=-25.2
th=120 steer=10.8 ex=-9.67cm ang=40.2deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.10 R=5.50 expx=-25.2
th=120 steer=10.7 ex=-9.58cm ang=40.1deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.11 R=5.51 expx=-25.0
th=120 steer=10.7 ex=-9.58cm ang=40.1deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.11 R=5.51 expx=-25.0
th=120 steer=10.9 ex=-9.67cm ang=40.5deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.10 R=5.49 expx=-25.2
th=120 steer=10.6 ex=-9.48cm ang=40.4deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.12 R=5.51 expx=-24.8
th=120 steer=10.9 ex=-9.67cm ang=40.7deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.10 R=5.49 expx=-25.2
th=120 steer=10.7 ex=-9.58cm ang=40.2deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.11 R=5.50 expx=-25.0
th=120 steer=10.7 ex=-9.58cm ang=40.3deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.11 R=5.50 expx=-25.0
th=120 steer=10.8 ex=-9.58cm ang=40.6deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.10 R=5.50 expx=-25.0
th=120 steer=10.8 ex=-9.58cm ang=40.8deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.10 R=5.50 expx=-25.0
th=120 steer=10.8 ex=-9.58cm ang=40.6deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.10 R=5.50 expx=-25.0
th=120 steer=10.9 ex=-9.67cm ang=40.8deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.09 R=5.49 expx=-25.2
th=120 steer=10.9 ex=-9.67cm ang=40.4deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.09 R=5.49 expx=-25.2
th=120 steer=11.0 ex=-9.67cm ang=40.5deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.09 R=5.49 expx=-25.2
th=120 steer=10.7 ex=-9.48cm ang=40.4deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.11 R=5.51 expx=-24.8
th=120 steer=10.9 ex=-9.58cm ang=40.5deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.09 R=5.49 expx=-25.0
th=120 steer=11.0 ex=-9.67cm ang=40.7deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.08 R=5.48 expx=-25.2
th=120 steer=10.7 ex=-9.48cm ang=40.5deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.11 R=5.50 expx=-24.8
th=120 steer=10.9 ex=-9.58cm ang=40.4deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.09 R=5.49 expx=-25.0
th=120 steer=10.9 ex=-9.58cm ang=40.4deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.09 R=5.49 expx=-25.0
th=120 steer=10.8 ex=-9.48cm ang=40.4deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.10 R=5.50 expx=-24.8
th=120 steer=10.8 ex=-9.48cm ang=40.2deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.10 R=5.50 expx=-24.8
th=120 steer=10.8 ex=-9.48cm ang=40.4deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.10 R=5.50 expx=-24.8
th=120 steer=10.7 ex=-9.39cm ang=40.2deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.11 R=5.50 expx=-24.5
th=120 steer=10.9 ex=-9.48cm ang=40.1deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.09 R=5.49 expx=-24.8
th=120 steer=10.8 ex=-9.39cm ang=40.2deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.11 R=5.50 expx=-24.5
th=120 steer=10.9 ex=-9.48cm ang=40.1deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.09 R=5.49 expx=-24.8
th=120 steer=10.7 ex=-9.29cm ang=40.3deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.12 R=5.51 expx=-24.2
th=120 steer=10.7 ex=-9.29cm ang=40.0deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.11 R=5.51 expx=-24.2
th=120 steer=10.7 ex=-9.29cm ang=40.0deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.11 R=5.50 expx=-24.2
th=120 steer=10.7 ex=-9.29cm ang=40.0deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.11 R=5.50 expx=-24.2
th=120 steer=10.8 ex=-9.29cm ang=39.8deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.11 R=5.50 expx=-24.2
th=120 steer=10.6 ex=-9.19cm ang=39.6deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.12 R=5.51 expx=-24.0
th=120 steer=10.7 ex=-9.19cm ang=39.7deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.11 R=5.51 expx=-24.0
th=120 steer=10.6 ex=-9.10cm ang=39.7deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.13 R=5.52 expx=-23.8
th=120 steer=10.7 ex=-9.19cm ang=39.6deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.11 R=5.51 expx=-24.0
th=120 steer=10.6 ex=-9.10cm ang=39.7deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.12 R=5.51 expx=-23.8
th=120 steer=10.5 ex=-9.00cm ang=39.7deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.14 R=5.52 expx=-23.5
th=120 steer=10.5 ex=-9.00cm ang=39.8deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.13 R=5.52 expx=-23.5
th=120 steer=24.1 ex=-23.56cm ang=34.9deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=3.65 R=4.54 expx=-61.8
th=120 steer=23.6 ex=-23.90cm ang=2.4deg z=115.0cm tg=0.00 mode=0 conf=0.40 lost=0 L=3.71 R=4.58 expx=-59.9
th=120 steer=19.9 ex=-19.16cm ang=21.0deg z=115.0cm tg=0.00 mode=0 conf=0.73 lost=0 L=4.10 R=4.84 expx=-50.0
th=120 steer=16.4 ex=-15.28cm ang=20.8deg z=115.0cm tg=0.00 mode=0 conf=0.74 lost=0 L=4.49 R=5.09 expx=-39.8
th=120 steer=13.6 ex=-12.48cm ang=20.1deg z=115.0cm tg=0.00 mode=0 conf=0.73 lost=0 L=4.80 R=5.30 expx=-31.8
th=120 steer=11.8 ex=-10.34cm ang=19.4deg z=115.0cm tg=0.00 mode=0 conf=0.72 lost=0 L=4.99 R=5.43 expx=-27.0
th=120 steer=10.2 ex=-8.76cm ang=19.3deg z=115.0cm tg=0.00 mode=0 conf=0.70 lost=0 L=5.16 R=5.54 expx=-22.9
th=120 steer=8.9 ex=-7.44cm ang=16.5deg z=115.0cm tg=0.00 mode=0 conf=0.68 lost=0 L=5.30 R=5.63 expx=-19.5
th=120 steer=7.8 ex=-6.29cm ang=13.5deg z=115.0cm tg=0.00 mode=0 conf=0.71 lost=0 L=5.43 R=5.72 expx=-16.8
th=120 steer=6.6 ex=-5.34cm ang=11.2deg z=115.0cm tg=0.00 mode=0 conf=0.72 lost=0 L=5.56 R=5.81 expx=-13.8
th=120 steer=5.9 ex=-4.39cm ang=9.4deg z=115.0cm tg=0.00 mode=0 conf=0.68 lost=0 L=5.64 R=5.85 expx=-11.9
th=120 steer=5.1 ex=-3.86cm ang=9.7deg z=115.0cm tg=0.00 mode=0 conf=0.70 lost=0 L=5.73 R=5.91 expx=-9.9
th=120 steer=4.7 ex=-3.40cm ang=10.3deg z=115.0cm tg=0.00 mode=0 conf=0.70 lost=0 L=5.77 R=5.94 expx=-8.9
th=120 steer=4.4 ex=-2.99cm ang=9.9deg z=115.0cm tg=0.00 mode=0 conf=0.73 lost=0 L=5.80 R=5.96 expx=-8.1
th=120 steer=3.7 ex=-2.44cm ang=4.5deg z=115.0cm tg=0.00 mode=0 conf=0.74 lost=0 L=5.87 R=6.01 expx=-6.6
th=120 steer=3.2 ex=-2.03cm ang=6.2deg z=115.0cm tg=0.00 mode=0 conf=0.72 lost=0 L=5.93 R=6.05 expx=-5.4
th=120 steer=2.9 ex=-1.72cm ang=6.0deg z=115.0cm tg=0.00 mode=0 conf=0.71 lost=0 L=5.96 R=6.07 expx=-4.5
th=120 steer=2.6 ex=-1.44cm ang=4.7deg z=115.0cm tg=0.00 mode=0 conf=0.72 lost=0 L=6.00 R=6.09 expx=-3.8
th=120 steer=2.3 ex=-1.16cm ang=4.9deg z=115.0cm tg=0.00 mode=0 conf=0.71 lost=0 L=6.03 R=6.12 expx=-3.0
th=120 steer=2.1 ex=-0.96cm ang=4.3deg z=115.0cm tg=0.00 mode=0 conf=0.71 lost=0 L=6.05 R=6.13 expx=-2.5
th=120 steer=1.9 ex=-0.77cm ang=3.9deg z=115.0cm tg=0.00 mode=0 conf=0.71 lost=0 L=6.08 R=6.15 expx=-2.0
th=120 steer=1.6 ex=-0.53cm ang=5.8deg z=115.0cm tg=0.00 mode=0 conf=0.64 lost=0 L=6.11 R=6.17 expx=-1.4
th=120 steer=1.9 ex=-0.72cm ang=6.5deg z=115.0cm tg=0.00 mode=0 conf=0.45 lost=0 L=6.07 R=6.14 expx=-1.9
th=120 steer=1.9 ex=-0.69cm ang=3.7deg z=115.0cm tg=0.00 mode=0 conf=0.32 lost=0 L=6.08 R=6.15 expx=-2.0
th=120 steer=1.4 ex=-0.36cm ang=0.4deg z=115.0cm tg=0.00 mode=0 conf=0.38 lost=0 L=6.13 R=6.18 expx=-1.0
th=120 steer=1.1 ex=-0.09cm ang=0.2deg z=115.0cm tg=0.00 mode=0 conf=0.48 lost=0 L=6.16 R=6.20 expx=-0.2
th=120 steer=0.9 ex=0.10cm ang=0.5deg z=115.0cm tg=0.00 mode=0 conf=0.57 lost=0 L=6.18 R=6.21 expx=0.2
th=120 steer=0.6 ex=0.35cm ang=0.0deg z=115.0cm tg=0.00 mode=0 conf=0.65 lost=0 L=6.22 R=6.24 expx=1.0
th=120 steer=0.4 ex=0.53cm ang=-0.4deg z=115.0cm tg=0.00 mode=0 conf=0.72 lost=0 L=6.23 R=6.25 expx=1.4
th=120 steer=0.3 ex=0.66cm ang=0.3deg z=115.0cm tg=0.00 mode=0 conf=0.80 lost=0 L=6.25 R=6.26 expx=1.8
th=120 steer=0.2 ex=0.77cm ang=0.8deg z=115.0cm tg=0.00 mode=0 conf=0.87 lost=0 L=6.26 R=6.27 expx=2.0
th=120 steer=0.2 ex=0.80cm ang=0.9deg z=115.0cm tg=0.00 mode=0 conf=0.94 lost=0 L=6.26 R=6.27 expx=2.0
th=120 steer=0.1 ex=0.78cm ang=0.8deg z=115.0cm tg=0.00 mode=0 conf=0.97 lost=0 L=6.27 R=6.27 expx=2.1
th=120 steer=-0.0 ex=0.87cm ang=1.0deg z=115.0cm tg=0.00 mode=0 conf=0.93 lost=0 L=6.28 R=6.28 expx=2.4
th=120 steer=0.1 ex=0.84cm ang=1.0deg z=115.0cm tg=0.00 mode=0 conf=0.86 lost=0 L=6.27 R=6.27 expx=2.2
th=120 steer=0.1 ex=0.90cm ang=2.8deg z=115.0cm tg=0.00 mode=0 conf=0.85 lost=0 L=6.27 R=6.27 expx=2.2
th=120 steer=0.4 ex=0.62cm ang=4.6deg z=115.0cm tg=0.00 mode=0 conf=0.87 lost=0 L=6.24 R=6.25 expx=1.6
th=120 steer=0.5 ex=0.47cm ang=3.2deg z=115.0cm tg=0.00 mode=0 conf=0.76 lost=0 L=6.23 R=6.25 expx=1.2
th=120 steer=0.4 ex=0.52cm ang=1.3deg z=115.0cm tg=0.00 mode=0 conf=0.71 lost=0 L=6.23 R=6.25 expx=1.4
th=120 steer=0.4 ex=0.60cm ang=1.1deg z=115.0cm tg=0.00 mode=0 conf=0.71 lost=0 L=6.24 R=6.25 expx=1.5
th=120 steer=0.3 ex=0.64cm ang=0.9deg z=115.0cm tg=0.00 mode=0 conf=0.71 lost=0 L=6.25 R=6.26 expx=1.8
th=120 steer=0.3 ex=0.68cm ang=2.0deg z=115.0cm tg=0.00 mode=0 conf=0.72 lost=0 L=6.25 R=6.26 expx=1.8
th=120 steer=0.4 ex=0.62cm ang=4.5deg z=115.0cm tg=0.00 mode=0 conf=0.73 lost=0 L=6.24 R=6.25 expx=1.6
th=120 steer=0.7 ex=0.34cm ang=8.2deg z=115.0cm tg=0.00 mode=0 conf=0.74 lost=0 L=6.20 R=6.23 expx=0.9
th=120 steer=1.2 ex=-0.09cm ang=11.8deg z=115.0cm tg=0.00 mode=0 conf=0.74 lost=0 L=6.15 R=6.20 expx=-0.2
th=120 steer=1.9 ex=-0.72cm ang=14.6deg z=115.0cm tg=0.00 mode=0 conf=0.76 lost=0 L=6.07 R=6.14 expx=-1.9
th=120 steer=2.5 ex=-1.29cm ang=16.7deg z=115.0cm tg=0.00 mode=0 conf=0.77 lost=0 L=6.01 R=6.10 expx=-3.4
th=120 steer=3.1 ex=-1.87cm ang=19.5deg z=115.0cm tg=0.00 mode=0 conf=0.77 lost=0 L=5.94 R=6.05 expx=-4.9
th=120 steer=3.9 ex=-2.59cm ang=21.8deg z=115.0cm tg=0.00 mode=0 conf=0.78 lost=0 L=5.85 R=5.99 expx=-6.8
th=120 steer=4.7 ex=-3.26cm ang=23.7deg z=115.0cm tg=0.00 mode=0 conf=0.79 lost=0 L=5.77 R=5.94 expx=-8.5
th=120 steer=5.3 ex=-3.78cm ang=25.6deg z=115.0cm tg=0.00 mode=0 conf=0.80 lost=0 L=5.71 R=5.90 expx=-9.9
th=120 steer=5.7 ex=-4.21cm ang=27.4deg z=115.0cm tg=0.00 mode=0 conf=0.81 lost=0 L=5.66 R=5.87 expx=-11.0
th=120 steer=6.2 ex=-4.69cm ang=28.9deg z=115.0cm tg=0.00 mode=0 conf=0.81 lost=0 L=5.61 R=5.83 expx=-12.2
th=120 steer=6.9 ex=-5.27cm ang=30.3deg z=115.0cm tg=0.00 mode=0 conf=0.82 lost=0 L=5.53 R=5.78 expx=-13.8
th=120 steer=7.5 ex=-5.84cm ang=31.3deg z=115.0cm tg=0.00 mode=0 conf=0.81 lost=0 L=5.46 R=5.74 expx=-15.2
th=120 steer=7.8 ex=-6.13cm ang=31.8deg z=115.0cm tg=0.00 mode=0 conf=0.80 lost=0 L=5.43 R=5.72 expx=-16.0
th=120 steer=8.2 ex=-6.51cm ang=32.7deg z=115.0cm tg=0.00 mode=0 conf=0.78 lost=0 L=5.38 R=5.69 expx=-17.0
th=120 steer=8.5 ex=-6.80cm ang=32.3deg z=115.0cm tg=0.00 mode=0 conf=0.77 lost=0 L=5.35 R=5.67 expx=-17.8
th=120 steer=8.8 ex=-7.09cm ang=31.8deg z=115.0cm tg=0.00 mode=0 conf=0.74 lost=0 L=5.32 R=5.64 expx=-18.5
th=120 steer=9.4 ex=-7.57cm ang=32.9deg z=115.0cm tg=0.00 mode=0 conf=0.73 lost=0 L=5.26 R=5.60 expx=-19.8
th=120 steer=9.8 ex=-7.95cm ang=32.2deg z=115.0cm tg=0.00 mode=0 conf=0.70 lost=0 L=5.21 R=5.57 expx=-20.8
th=120 steer=10.0 ex=-8.24cm ang=32.9deg z=115.0cm tg=0.00 mode=0 conf=0.64 lost=0 L=5.18 R=5.55 expx=-21.5
th=120 steer=10.4 ex=-8.52cm ang=33.2deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.15 R=5.53 expx=-22.2
th=120 steer=10.4 ex=-8.62cm ang=33.7deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.14 R=5.53 expx=-22.5
th=120 steer=10.8 ex=-8.91cm ang=34.3deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.10 R=5.50 expx=-23.2
th=120 steer=10.7 ex=-8.91cm ang=34.4deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.11 R=5.50 expx=-23.2
th=120 steer=8.0 ex=-6.51cm ang=45.3deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.41 R=5.70 expx=-17.0
th=120 steer=8.8 ex=-6.99cm ang=45.9deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.32 R=5.64 expx=-18.2
th=120 steer=9.3 ex=-7.47cm ang=46.0deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.26 R=5.60 expx=-19.5
th=120 steer=9.7 ex=-7.85cm ang=46.5deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.22 R=5.58 expx=-20.5
th=120 steer=10.3 ex=-8.33cm ang=46.7deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.16 R=5.54 expx=-21.8
th=120 steer=10.4 ex=-8.52cm ang=46.7deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.14 R=5.53 expx=-22.2
th=120 steer=10.7 ex=-8.81cm ang=47.3deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.11 R=5.50 expx=-23.0
th=120 steer=10.9 ex=-9.00cm ang=47.1deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.09 R=5.49 expx=-23.5
th=120 steer=11.3 ex=-9.29cm ang=47.6deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.05 R=5.46 expx=-24.2
th=120 steer=11.5 ex=-9.48cm ang=47.6deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.03 R=5.45 expx=-24.8
th=120 steer=11.7 ex=-9.67cm ang=47.6deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=5.00 R=5.43 expx=-25.2
th=120 steer=11.8 ex=-9.77cm ang=48.0deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=4.99 R=5.43 expx=-25.5
th=120 steer=11.9 ex=-9.86cm ang=47.9deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=4.98 R=5.42 expx=-25.8
th=120 steer=12.0 ex=-9.96cm ang=47.8deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=4.97 R=5.41 expx=-26.0
th=120 steer=12.2 ex=-10.15cm ang=47.8deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=4.94 R=5.39 expx=-26.5
th=120 steer=12.2 ex=-10.15cm ang=48.1deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=4.95 R=5.40 expx=-26.5
th=120 steer=12.2 ex=-10.15cm ang=48.3deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=4.95 R=5.40 expx=-26.5
th=120 steer=12.2 ex=-10.15cm ang=48.8deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=4.95 R=5.40 expx=-26.5
th=120 steer=12.5 ex=-10.34cm ang=48.5deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=4.92 R=5.38 expx=-27.0
th=120 steer=12.4 ex=-10.34cm ang=48.1deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=4.92 R=5.38 expx=-27.0
th=120 steer=12.3 ex=-10.25cm ang=48.1deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=4.94 R=5.39 expx=-26.8
th=120 steer=12.6 ex=-10.44cm ang=48.6deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=4.91 R=5.37 expx=-27.2
th=120 steer=12.7 ex=-10.53cm ang=48.3deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=4.89 R=5.36 expx=-27.5
th=120 steer=12.5 ex=-10.34cm ang=48.6deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=4.91 R=5.37 expx=-27.0
th=120 steer=12.6 ex=-10.44cm ang=48.6deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=4.90 R=5.37 expx=-27.2
th=120 steer=12.5 ex=-10.34cm ang=48.6deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=4.92 R=5.38 expx=-27.0
th=120 steer=12.5 ex=-10.34cm ang=48.4deg z=115.0cm tg=0.00 mode=0 conf=0.55 lost=0 L=4.91 R=5.37 expx=-27.0
